id_register|external_id|nit|namegooglemaps|name_register|complexity|services|accreditationcode|lat|lng|departmentid|departmentname|municipalityid|municipalityname|localityid|localityname|service_level|camas|quirofano|ambulancias
537|837000974-1|837000974|Clinica Las Lajas|Sociedad Las Lajas S.A.S.|2|neurocirugía, cx mama, cx tumores tejidos blandos, cx urológica, cx pediátrica, cx ortopédica, cx ginecológica, cx general, cx maxilofacial|5235600890|0.8320290100410308|-77.6489815251949|52|Nariño|52356|Ipiales|||2|58|4|0
539|800179870-1|800179870|Hospital San Andres Tumaco ESE|Hospital San Andrés Tumaco E.S.E.|2|cx ortopédica, cx ginecológica, cx general|5283500260|1.6721231819747828|-78.75238407542872|52|Nariño|52835|San Andrés de Tumaco|||2|137|6|4
209|899999032-1|899999032|Hospital de la Samaritana|Empresa Social del Estado Hospital Universitario de La Samaritana|1|cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otras cxs, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx neurocirugía|1100109224|4.587462743354136|-74.08371599169818|11|Bogotá D.C.|11001|Bogotá D.C.|1100104|San Cristóbal|3|221|16|1
421|899999163-1|899999163|Hospital San Francisco|Empresa Social del Estado Hospital San Francisco de Gacheta|2|cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica, cx ginecológica, cx general, cx dermatológica|2529700035|4.817723886800714|-73.64111126879179|25|Cundinamarca|25297|Gachetá|||2|29|8|8
455|900807126-1|900807126|Clínica Reina Isabel|Clínica Reina Isabel S.A.S.|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx vascular, cx angiológica, cx urológica, cx gastrointestinal, cx dermatológica|4155101643|1.8485726573147163|-76.04333193022148|41|Huila|41551|Pitalito|||2|12|2|2
710|900471348-1|900471348|Clínica Dalí|Clínica Dalí|2|cx otorrinolaringología, cx maxilofacial, cx plástica, cx estética|7600108552|3.420919662785763|-76.54721437298436|76|Valle del Cauca|76001|Cali|||2|0|5|0
163|800172517-1|800172517|Clínica Izka S.A.S|Clínica Izka S.A.S.|2|cx dermatológica, cx otras cxs, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx maxilofacial|1100107648|4.669998542374641|-74.05872983488439|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|2|0|4|0
248|901138410-1|901138410|Clínica Alcalá|Sociedad Médica Alcalá S.A.S.|2|cx general, cx otras cxs, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx neurocirugía|1100134552|4.720093798003992|-74.04648097535063|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|2|14|3|0
120|900431550-1|900431550|Clínica La Victoria - Consulta Externa|Clínica La Victoria S.A.S.|2|neurocirugía, cx mano, cx urológica, cx plástica, cx estética, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx general|800103473|10.954997260390527|-74.79602195477653|08|Atlántico|08001|Barranquilla|||3|34|4|11
141|802000909-1|802000909|Clínica Los Almendros|Clínica Los Almendros|2|cx plástica, cx estética, cx ortopédica, cx ginecológica, cx general, cx maxilofacial, cx pediátrica, cx mano, cx tórax, cx otras cxs, cx urológica, cx gastrointestinal|875800066|10.918553095805152|-74.8165390334128|08|Atlántico|08758|Soledad|||3|69|6|2
471|825001800-1|825001800|Clinica Someda|Clínica Someda|1|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx dermatológica, cx gastrointestinal, cx neurocirugía, cx maxilofacial|4465000161|10.771094987542703|-73.00957872412717|44|La Guajira|44650|San Juan del Cesar|||3|39|6|2
287|900725987-1|900725987|Clínica De Fracturas Y Medicina Laboral Cartagena|Clínica de Fracturas Y Medicina Laboral S.A.S. Framedic S.A.S.|2|cx ortopédica, cx maxilofacial|1300102677|10.407780897430044|-75.51438834812856|13|Bolívar|13001|Cartagena de Indias|||2|5|3|5
570|900066955-1|900066955|Clinica Fundadores Armenia|Clínica Fundadores Armenia S.A.|2|cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringología, cx maxilofacial, cx ginecológica, cx general|6300100838|4.544886743428225|-75.66062417267933|63|Quindío|63001|Armenia|||2|0|3|0
544|800014918-1|800014918|Hospital Universitario Erasmo Meoz|E.S.E. Hospital Universitario Erasmo Meoz|1|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx neurocirugía|5400100371|7.904012604653347|-72.49106532653165|54|Norte de Santander|54001|San José de Cúcuta|||3|357|12|5
349|901477409-1|901477409|Clínica Oceanía|Clínica Oceanía S.A.S.|0|cx plástica, cx estética, cx oftalmológica, cx ginecológica, cx general, cx mama, cx tumores tejidos blandos, cx otorrinolaringología, cx ortopédica, cx maxilofacial|1900109463|2.453906402696936|-76.60437168061604|19|Cauca|19001|Popayán|||2|0|1|0
22|890902922-1|890902922|Clínica Universitaria Bolivariana|Clínica Universitaria Bolivariana|1|cx urológica, cx otras cxs, cx de tórax, cx neurocirugía, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx de cabeza, cx cuello, cx oftalmológica|500103448|6.276832786492548|-75.58197126841301|05|Antioquia|05001|Medellín|||3|205|14|0
681|800149384-10|800149384|CLÍNICA SEBASTIAN DE BELALCAZAR|Clínica Colsanitas S.A. Sebastián del Belalcázar|1|cx tórax, cx neurocirugía, cx gastrointestinal, cx mama, cx tumores tejidos blandos, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cabeza, cx cuello, cx oftalmológica|7600104336|3.4547039263337367|-76.53713128965643|76|Valle del Cauca|76001|Cali|||3|83|9|0
106|802021332-1|802021332|Clínica Centro|Clínica Centro S.A.|2|cx ortopédica, cx maxilofacial, cx general, cx cardiovascular, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx endovascular neurológica, cx tórax, cx gastrointestinal, cx neurocirugía|800102355|10.981684752429103|-74.78183397257915|08|Atlántico|08001|Barranquilla|||3|155|5|4
612|800038024-1|800038024|Unidad Clínica La Magdalena S.A.S.|Unidad Clínica La Magdalena S.A.S.|2|neurocirugía, cx gastrointestinal, cx urológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|6808101421|7.060501105844701|-73.85411843375279|68|Santander|68081|Barrancabermeja|||2|101|11|2
753|800030924-1|800030924|Hospital Buena Esperanza|E.S.E. Hospital La Buena Esperanza|2|cx ortopédica, cx ginecológica, cx general, cx urológica|7689204073|3.581446036671879|-76.49211173752738|76|Valle del Cauca|76892|Yumbo|||2|17|9|4
355|892300708-1|892300708|Clínica Valledupar S.A|Clínica Valledupar|1|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx mama, cx tumores tejidos blandos, cx tórax, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx gastrointestinal, cx neurocirugía|2000100438|10.471465536735424|-73.25216873405172|20|Cesar|20001|Valledupar|||3|120|8|3
532|900335691-1|900335691|Clínica Hispanoamérica|Clínica Hispanoamérica|2|cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general, cx gastrointestinal, cx tórax, cx neurocirugía, cx maxilofacial, cx cardiovascular, cx pediátrica, cx vascular, cx angiológica, cx endovascular neurológica, cx mama, cx tumores tejidos blandos|5200102047|1.2313668122112458|-77.28557005875523|52|Nariño|52001|Pasto|||2|106|7|0
528|891200240-1|891200240|Hospital Infantil Los Ángeles|Hospital Infantil Los Ángeles|2|cx oftalmológica, cx cardiovascular, cx neurocirugía, cx dermatológica, cx oncológica pediátrica, cx plástica, cx estética, cx pediátrica, cx oral, cx oncológica, cx otorrinolaringología, cx maxilofacial, cx ortopédica|5200100283|1.2229956730344265|-77.28016302502749|52|Nariño|52001|Pasto|||2|118|4|1
2|800024834-1|800024834|Clínica Orlant - Sede Principal (Clínica de Otorrinolaringología de Antioquia)|Clínica de Otorrinolaringología de Antioquia S.A. - Orlant Sa|2|cx tórax, cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética, cx otras cxs|500101188|6.240590992661879|-75.57942385752102|05|Antioquia|05001|Medellín|||2|0|10|0
176|830104410-1|830104410|Evolution Medical Center|Evolution Medical Center S.A.S.|2|cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial|1100109667|4.698921738486702|-74.03857687779292|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|2|0|2|0
639|823003752-1|823003752|I.P.S Unidad Médica El Bosque|Unidad Médica El Bosque Y Cia Ltda.|2|cx general, cx ginecológica, cx ortopédica|7000100373|9.305467561865347|-75.39146220712489|70|Sucre|70001|Sincelejo|||2|0|2|0
556|900470642-1|900470642|Clínica Medical Duarte|Clínica Médical Duarte|1|cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx oncológica pediátrica, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal, cx neurocirugía, cx cabeza, cx cuello|5400102349|7.8993573697824|-72.4849641633644|54|Norte de Santander|54001|San José de Cúcuta|||3|379|12|0
74|800190884-1|800190884|Clínica Antioquia Sede Itagüí|Clínica Antioquia S.A.|2|cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx de la mano, cx neurocirugía, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|536002107|6.1698655191537455|-75.61293070967672|05|Antioquia|05360|Itagüí|||2|168|13|0
64|890907241-1|890907241|ESE Hospital La Merced|E.S.E. Hospital La Merced de Ciudad Bolívar|2|cx ortopédica, cx ginecológica, cx general|510102139|5.845967999326102|-76.00934724666293|05|Antioquia|05101|Ciudad Bolívar|||2|33|4|3
161|800149453-1|800149453|Centro Policlínico Del Olaya|Centro Policlínico del Olaya|1|cx general, cx tórax, cx mano, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx neurocirugía, cx plástica oncológica, cx gastrointestinal, cx mama, cx tumores tejidos blandos, cx urológica, cx oncológica, cx ortopédica, cx ginecológica, cx cabeza, cx cuello, cx otorrinolaringología, cx oftalmológica, cx maxilofacial, cx otras cxs|1100109178|4.583708067866765|-74.10506147080226|11|Bogotá D.C.|11001|Bogotá D.C.|1100118|Rafael Uribe Uribe|3|245|19|0
353|824001252-1|824001252|Clínica Erasmo Ltda.|Clínica Erasmo Ltda.|2|cx ortopédica, cx oftalmológica, cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx otras cxs, cx dermatológica, cx neurocirugía, cx general, cx ginecológica, cx vascular, cx angiológica|2000100269|10.487808054689046|-73.26433467515595|20|Cesar|20001|Valledupar|||2|35|5|2
88|901690556-1|901690556|CLINICA COSTANERA|Clínica Costanera S.A.S.|0|cx general, cx ortopédica|863802600|10.636587936350422|-74.92332080590461|08|Atlántico|08638|Sabanalarga|||1|0|1|0
718|900908245-1|900908245|Unidad Médico Quirúrgica Santa Clara IPS S.A.S|Unidad Médica-Quirúrgica Salud Cali|2|cx general, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx mano, cx neurocirugía|7600110506|3.41566608774086|-76.54007295083419|76|Valle del Cauca|76001|Cali|||2|11|3|0
394|900842629-1|900842629|Gestar Salud IPS Sede Contributivo Nueva EPS|Clínica Gestar Salud IPS|0|neurocirugía, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx cardiovascular, cx general, cx otras cxs|2300101803|8.753555927215924|-75.88585824991253|23|Córdoba|23001|Montería|||2|0|4|7
424|890601210-1|890601210|Clínica de especialistas|Clínica de Especialistas|2|cx dermatológica, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2530700004|4.293636834730153|-74.80831622758103|25|Cundinamarca|25307|Girardot|||2|26|3|2
167|830005028-1|830005028|Clínica del Country|Clínica del Country IPS|1|cx plástica oncológica, cx neurocirugía, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx oncológica pediátrica, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx endovascular neurológica, cx tórax, cx cabeza, cx cuello, cx cardiovascular, cx general, cx ginecológica|1100109599|4.668720818547481|-74.0568049617321|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|3|252|22|0
303|900371613-1|900371613|Clínica de Los Andes|Clínica de Los Andes IPS|1|cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx neurocirugía|1500101773|5.543940677699163|-73.35963211900868|15|Boyacá|15001|Tunja|||3|77|8|1
121|900465319-1|900465319|Clínica La Misericordia|Clínica Misericordia|1|cx mano, cx neurocirugía, cx gastrointestinal, cx tórax, cx endovascular neurológica, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx dermatológica, cx cabeza, cx cuello, cx mama, cx tumores tejidos blandos, cx oncológica, cx oncológica pediátrica|800103926|11.014376414952698|-74.79655025959862|08|Atlántico|08001|Barranquilla|||3|245|13|1
592|900797064-1|900797064|National Clinics Los Nevados|Clínica Los Nevados S.A.S.|0|cx dermatológica, cx mano, cx otras cxs, cx cabeza, cx cuello, cx tórax, cx urológica, cx maxilofacial, cx plástica, cx estética, cx otorrinolaringología, cx ginecológica, cx neurocirugía, cx ortopédica, cx general|6600103144|4.815790551641994|-75.69502544356473|66|Risaralda|66001|Pereira|||3|157|13|0
286|900600550-1|900600550|Clínica Barú|Clínica Barú|2|cx general, cx maxilofacial, cx neurocirugía, cx ortopédica|1300102599|10.39584522057028|-75.49168734776028|13|Bolívar|13001|Cartagena de Indias|||2|24|5|0
673|890701718-1|890701718|Hospital Regional Alfonso Jaramillo Salazar|Hospital Regional Alfonso Jaramillo Salazar E.S.E.|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx urológica, cx otorrinolaringología, cx dermatológica|7341100687|4.920873207964668|-75.05795597622735|73|Tolima|73411|Líbano|||2|121|7|5
360|900009080-1|900009080|Dentisana|Clínica Odontológica dentisana|2|cx maxilofacial, cx oral|2000100905|10.476768858373571|-73.25124484570827|20|Cesar|20001|Valledupar|||2|0|3|0
304|826003824-1|826003824|CENTRO DE ESPECIALIDADES Y CIRUGIA AMBULATORIA CEYCA IPS|Centro de Especialidades Y Cirugía Ambulatoria Ceyca|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringológica, cx urológica, cx dermatológica|1523800967|5.810106648759004|-73.02968479769682|15|Boyacá|15238|Duitama|||2|0|2|0
754|891900441-1|891900441|E.S.E Hospital Departamental San Rafael Zarzal|E.S.E. Hospital departamental San Rafael Empresa Social del Estado|2|cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx urológica, cx general, cx pediátrica|7689504656|4.39003020123944|-76.07223183214506|76|Valle del Cauca|76895|Zarzal|||2|39|4|7
265|806010200-1|806010200|GENTE FELIZ ODONTÓLOGOS ESPECIALIZADOS|Gente Feliz Ltda.|2|cx maxilofacial, cx oral|1300101878|10.424572698369555|-75.5468958447697|13|Bolívar|13001|Cartagena de Indias|||2|0|0|0
75|890980066-1|890980066|Hospital San Rafael Sede 1|E.S.E. Hospital San Rafael de Itagüí|2|cx general, cx ginecológica, cx ortopédica, cx neurocirugía, cx urológica, cx vascular, cx angiológica|536004339|6.171531679370999|-75.61323271557029|05|Antioquia|05360|Itagüí|||2|95|7|3
504|819001895-1|819001895|Clínica Inmaculada Concepción|Clínica Regional Inmaculada Concepción|2|cx ortopédica, cx ginecológica, cx general|4755500167|9.787028325097832|-74.78801388432187|47|Magdalena|47555|Plato|||2|33|2|2
486|900464696-1|900464696|Centro Clinico Santiago|Centro Clínico Santiago|2|cx general, cx ortopédica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica|4700101293|11.238483980615063|-74.213353477533|47|Magdalena|47001|Santa Marta|||2|0|2|0
30|890919272-1|890919272|Medicáncer|Asociación Medellín de Lucha Contra El Cáncer Medicáncer|0|cx dermatológica, cx de mama, cx tumores tejidos blandos, cx urológica, cx ginecológica, cx general, cx ortopédica|500104789|6.264859131802446|-75.56513154731599|05|Antioquia|05001|Medellín|||2|0|8|0
126|900756475-1|900756475|CENTRO MEDICO(PEDIATRICO) CARREÑO|Centro Pediátrico Carreño S.A.S.|0|cx plástica, cx estética, cx urológica, cx gastrointestinal, cx pediátrica, cx ortopédica, cx general|800104854|11.002040046183016|-74.81746226547014|08|Atlántico|08001|Barranquilla|||2|16|2|0
637|823002800-1|823002800|Clínica Medicosta - Oftalmólogos Asociados de la Costa S.A.S|Oftalmólogos Asociados de La Costa S.A.S.|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx urológica, cx otras cxs, cx neurocirugía, cx maxilofacial|7000100163|9.30067570057815|-75.38575789154602|70|Sucre|70001|Sincelejo|||2|53|5|1
380|812004479-1|812004479|Umbral Oncológicos|Umbral Oncológicos S.A.S.|0|cx ortopédica|2300100159|8.74988382673178|-75.88058487028509|23|Córdoba|23001|Montería|||2|10|0|1
175|830103995-1|830103995|Clínica Loyola|Clínica Loyola|2|cx maxilofacial, cx otorrinolaringología, cx plástica, cx estética|1100110861|4.670791475842875|-74.05805653142637|11|Bogotá D.C.|11001|Bogotá D.C.|1100102|Chapinero|2|0|1|0
168|830005127-1|830005127|Centro de Cirugía Ambulatoria IPS|Centro de Cirugía Ambulatoria IPS Ltda.|2|cx general, cx ginecológica, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs|1100111775|4.677125932482472|-74.05982115914789|11|Bogotá D.C.|11001|Bogotá D.C.|1100112|Barrios Unidos|1|0|3|0
659|809012505-1|809012505|Clínica Nuestra Ibagué|Urocadiz Especialidades Médico Quirúrgicas S.A.S.|2|cx gastrointestinal, cx urológica, cx vascular, cx angiológica, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general, cx mano|7300101683|4.430547212828513|-75.1998356215891|73|Tolima|73001|Ibagué|||2|12|4|0
678|800048954-1|800048954|Clínica Versalles|Clínica Versalles|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx neurocirugía|7600103359|3.464182071008031|-76.52809412668324|76|Valle del Cauca|76001|Cali|||3|257|17|2
737|900850834-1|900850834|Clinica Nueva de Cartago SAS|Clínica Nueva de Cartago S.A.S.|2|cx otorrinolaringología, cx urológica, cx dermatológica, cx ortopédica, cx ginecológica, cx general|7614710131|4.760211937808062|-75.91769424375231|76|Valle del Cauca|76147|Cartago|||2|19|4|0
13|811016273-1|811016273|Salud Reproductiva S A S|Salud Reproductiva|2|cx ginecológica, cx urológica|500101550|6.250040042541063|-75.56324838688532|05|Antioquia|05001|Medellín|||1|0|0|0
254|901526275-1|901526275|Edificio Santa Ana Medical Center|Ciru Santa Ana S.A.S.|0|cx general, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx otras cxs, cx dermatológica|1100139704|4.696366327777668|-74.03219228774293|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|2|0|3|0
449|900215983-1|900215983|Clinica Belo Horizonte|Clínica Belo Horizonte Ltda.|1|cx tórax, cx cabeza, cx cuello, cx neurocirugía, cx gastrointestinal, cx dermatológica, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|4100101214|2.93354680824614|-75.24777521938873|41|Huila|41001|Neiva|||3|89|9|0
391|900193988-1|900193988|UROCLINICA DE CÓRDOBA|Uroclínica de Córdoba S.A.S.|2|cx general, cx ortopédica, cx otras cxs, cx ginecológica, cx urológica, cx mano|2300101243|8.750732569763048|-75.88193752306822|23|Córdoba|23001|Montería|||1|24|5|0
405|812000527-1|812000527|Clinica Sahagun|Clínica Sahagún IPS S.A.S.|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx urológica|2366000173|8.948212880370965|-75.44670829028509|23|Córdoba|23660|Sahagún|||2|22|4|1
547|807002152-1|807002152|Clinica Oftalmologica Peñaranda|Clínica Oftalmológica Peñaranda|0|cx pediátrica, cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx otras cxs, cx maxilofacial, cx plástica, cx estética|5400100782|7.88074358499243|-72.49807653656852|54|Norte de Santander|54001|San José de Cúcuta|||2|0|5|0
16|811046900-1|811046900|Clínica Cardio VID Sede Ciudad del Río|Clínica Cardio Vid|2|cx general, cx cardiovascular, cx ginecológica, cx maxilofacial, cx oral, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx neurocirugía, cx de tórax|500102110|6.2247323393771|-75.57472653079203|05|Antioquia|05001|Medellín|||3|173|17|0
654|800149384-9|800149384|Clínica Keralty|Clínica Keralty Ibagué|0|cx general, cx ortopédica, cx pediátrica, cx vascular, cx angiológica, cx neurocirugía, cx ginecológica, cx plástica, cx estética, cx maxilofacial, cx gastrointestinal, cx otras cxs, cx oncológica, cx mano, cx cabeza, cx cuello, cx tórax, cx mama, cx tumores tejidos blandos, cx urológica, cx otorrinolaringología|7300102424|4.436941429740907|-75.20302557746328|73|Tolima|73001|Ibagué|||2|99|9|0
252|901249661-1|901249661|Clínica Bella Suiza|Clínica Bella Suiza|2|cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial, cx general, cx otras cxs|1100134798|4.705330402136046|-74.03185474135735|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|2|0|3|0
638|823002991-1|823002991|Clínica Salud Social S.A.S.|Clínica Salud Social S.A.S.|1|cx mama, cx tumores tejidos blandos, cx mano, cx cabeza, cx cuello, cx general, cx ginecológica, cx oncológica, cx maxilofacial, cx ortopédica, cx neurocirugía, cx gastrointestinal, cx tórax, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología|7000100365|9.295991880950616|-75.396998603236|70|Sucre|70001|Sincelejo|||3|249|9|5
465|839000145-1|839000145|IPSI Asocabildo|Asociación de Cabildos Y/O Autoridades Tradicionales de La Guajira|2|cx urológica, cx otorrinolaringología, cx neurocirugía, cx otras cxs, cx pediátrica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|4443000285|11.382590055985297|-72.24523433734284|44|La Guajira|44430|Maicao|||2|88|9|5
299|820001277-1|820001277|Centro De Cancerologia De Boyaca|Centro de Cancerología de Boyacá S.A.S.|2|cx general, cx plástica, cx estética, cx vascular, cx angiológica, cx cabeza, cx cuello, cx ginecológica, cx neurocirugía, cx plástica oncológica, cx tórax, cx mama, cx tumores de tejidos blandos, cx otras cxs, cx urológica, cx oncológica, cx otorrinolaringológica, cx ortopédica|1500100404|5.551447691465368|-73.3459988987755|15|Boyacá|15001|Tunja|||3|81|8|0
651|823004895-1|823004895|Unidad Medica Integral Del San Jorge|Unidad Médica Integral del San Jorge S.A.S.|0|cx urológica, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ginecológica, cx plástica, cx estética, cx ortopédica, cx general|7070800648|8.657358678233331|-75.13105536583748|70|Sucre|70708|San Marcos|||2|18|3|0
289|901315311-2|901315311|Clinica Aurora Del Mar|Clínica Aurora del Mar|0|cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general, cx plática, cx estética, cx maxilofacial|1300103257|10.420108081092206|-75.53540679682564|13|Bolívar|13001|Cartagena de Indias|||1|0|2|0
566|800000118-1|800000118|Hospital Departamental Universitario del Quindío San Juan de Dios|Empresa Social del Estado Hospital departamental Universitario del Quindío San Juan de Dios|2|cx gastrointestinal, cx mano, cx tórax, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general, cx neurocirugía|6300100354|4.556146759628807|-75.6567642788959|63|Quindío|63001|Armenia|||3|311|11|4
579|816002834-1|816002834|Clinica Ver Bien S.a.|Clínica Ver Bien S.A.|2|cx plástica, cx estética, cx oftalmológica, cx general|6600100290|4.807083532675607|-75.6813944681382|66|Risaralda|66001|Pereira|||1|0|5|0
356|892300979-1|892300979|Clínica Del Cesar|Clínica del Cesar S.A.|2|cx cabeza, cx cuello, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx mama, cx tumores tejidos blandos, cx neurocirugía|2000100330|10.472075793007388|-73.25215101626061|20|Cesar|20001|Valledupar|||3|160|7|0
526|891200032-1|891200032|Clínica Nuestra Señora de Fátima|Clínica Nuestra Señora de Fátima|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx urológica, cx neurocirugía, cx oral|5200100279|1.2173294120006173|-77.27652970184933|52|Nariño|52001|Pasto|||2|72|4|0
476|819000364-1|819000364|Clínica de la Mujer|Clínica de La Mujer S.A.|2|cx general, cx ginecológica, cx ortopédica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx neurocirugía|4700100406|11.23572561987276|-74.19026143190118|47|Magdalena|47001|Santa Marta|||2|82|4|0
310|891800395-1|891800395|HOSPITAL REGIONAL DE MONIQUIRA|Hospital Regional de Moniquirá E.S.E.|2|neurocirugía, cx otorrinolaringología, cx oftalmológica, cx dermatológica, cx plástica, cx estética, cx vascular, cx angiológica, cx general, cx ginecológica, cx ortopédica, cx urológica|1546900823|5.867005740079229|-73.57548469284822|15|Boyacá|15469|Moniquirá|||2|49|6|3
225|900439194-1|900439194|Stemwell Health - Regenerative Medicine|Stemwell|2|cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx maxilofacial|1100129579|4.697191883095981|-74.03985830853621|11|Bogotá D.C.|11001|Bogotá D.C.|1100101|Usaquén|2|0|1|0
590|900611653-1|900611653|CLINICA VIVIR|Clínica Vivir|0|cx plástica, cx estética, cx maxilofacial, cx otorrinolaringología, cx general|6600103219|4.801674549750414|-75.68643755296132|66|Risaralda|66001|Pereira|||2|0|1|0
740|800254141-1|800254141|Clínica De Fracturas S.A.S.|Clínica de Fracturas S.A.S.|2|cx plástica, cx estética, cx ortopédica|7652002277|3.541040084826642|-76.29715010427459|76|Valle del Cauca|76520|Palmira|||2|0|2|0
